,canDelete,devicesDistance,frequency,id,origin,signal,sitesDistance,ssid,state,type,from.device.attributes.series,from.device.identification.authorized,from.device.identification.category,from.device.identification.displayName,from.device.identification.id,from.device.identification.model,from.device.identification.name,from.device.identification.role,from.device.identification.type,from.device.overview.antenna.gain,from.device.overview.antenna.name,from.device.overview.channelWidth,from.device.status,from.interface.identification.description,from.interface.identification.displayName,from.interface.identification.name,from.interface.identification.type,from.interface.statistics.airTimeScore,from.interface.statistics.downlinkCapacity,from.interface.statistics.downlinkUtilization,from.interface.statistics.linkScore,from.interface.statistics.linkScoreHint,from.interface.statistics.rxRate,from.interface.statistics.score,from.interface.statistics.scoreMax,from.interface.statistics.signalChain0,from.interface.statistics.signalChain1,from.interface.statistics.signalLocal,from.interface.statistics.signalRemote,from.interface.statistics.signalRemoteChain0,from.interface.statistics.signalRemoteChain1,from.interface.statistics.theoreticalDownlinkCapacity,from.interface.statistics.theoreticalMaxDownlinkCapacity,from.interface.statistics.theoreticalMaxUplinkCapacity,from.interface.statistics.theoreticalUplinkCapacity,from.interface.statistics.txRate,from.interface.statistics.uplinkCapacity,from.interface.statistics.uplinkUtilization,from.interface.status.enabled,from.interface.status.plugged,from.interface.status.status,from.site.identification.id,from.site.identification.name,from.site.identification.status,from.site.identification.type,to.device.attributes.series,to.device.identification.authorized,to.device.identification.category,to.device.identification.displayName,to.device.identification.id,to.device.identification.model,to.device.identification.name,to.device.identification.role,to.device.identification.type,to.device.overview.antenna.gain,to.device.overview.antenna.name,to.device.overview.channelWidth,to.device.status,to.interface.identification.description,to.interface.identification.displayName,to.interface.identification.name,to.interface.identification.type,to.interface.statistics.airTimeScore,to.interface.statistics.downlinkCapacity,to.interface.statistics.downlinkUtilization,to.interface.statistics.linkScore,to.interface.statistics.linkScoreHint,to.interface.statistics.rxRate,to.interface.statistics.score,to.interface.statistics.scoreMax,to.interface.statistics.signalChain0,to.interface.statistics.signalChain1,to.interface.statistics.signalLocal,to.interface.statistics.signalRemote,to.interface.statistics.signalRemoteChain0,to.interface.statistics.signalRemoteChain1,to.interface.statistics.theoreticalDownlinkCapacity,to.interface.statistics.theoreticalMaxDownlinkCapacity,to.interface.statistics.theoreticalMaxUplinkCapacity,to.interface.statistics.theoreticalUplinkCapacity,to.interface.statistics.txRate,to.interface.statistics.uplinkCapacity,to.interface.statistics.uplinkUtilization,to.interface.status.enabled,to.interface.status.plugged,to.interface.status.status,to.site.identification.id,to.site.identification.name,to.site.identification.status,to.site.identification.type,to.device.overview.antenna,to.site,from.device.overview.antenna,to.device.attributes,from.device.attributes,from.site
22,False,1950.0,5570.0,49b5f066-0c47-3369-91f1-464dace70101,unms,-55.0,1799.0,LCWNetDonJose5Southeast,active,wireless,AC,True,wireless,DonJose5Southeast,18711e79-078a-4dc3-899b-6eacf3ed4ea6,R5AC-PRISM,DonJose5Southeast,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.044020134952766535,0.959136,This link is great.,586016.0,0.945545,1.0,,,,,,,,,,,6523784.0,149760000.0,0.003913034188034188,True,True,active,9904f2a1-7e67-44e9-bdb0-062c25d8f4c7,DonJoseSoutheast,active,site,AC,True,wireless,big-bluestem-2,767e65d8-3925-403b-93af-5b990fd4ac26,PBE-5AC-500-ISO,big-bluestem-2,station,airMax,27.0,PBE-5AC-500,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.00019951417004048584,0.999,This link is great.,93688.0,1.0,1.0,-58.0,-60.0,-56.0,-57.0,-59.0,-61.0,,,,,29568.0,149760000.0,0.0006255876068376068,True,True,active,bab06449-bf94-460b-81ba-c3a249c0362b,big-bluestem-2,active,endpoint,,,,,,
23,False,300.0,5610.0,5f179d6c-4a21-3ba5-a4db-6301970e8949,unms,-38.0,13.0,LCWNetMain5East,active,wireless,AC,True,wireless,Main5East,bc20aebd-b629-44be-a83d-1e709629aeb1,RP-5AC-Gen2,Main5East,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.018743361823361823,0.907252,This link is great.,245144.0,0.745833,1.0,,,,,,,,,,,2631568.0,143520000.0,0.001708082497212932,True,True,active,c540c3fe-a9c2-4890-9374-69b9406e9723,Main,active,site,AC,True,wireless,main-2,455d0282-9761-4f19-9a7a-8441f29d3402,NBE-5AC-19,main-2,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,5.794871794871795e-05,0.987,This link is great.,38712.0,0.965,1.0,-43.0,-39.0,-38.0,-54.0,-61.0,-55.0,,,,,8136.0,143520000.0,0.00026973244147157193,True,True,active,1fc1cc89-072f-4bd1-bc84-b4951e637fe2,main-2,active,endpoint,,,,,,
24,True,,5625.0,38250a7e-bd39-32d1-8964-b2f6e8f15536,unms,,832.0,LCWNetHappyTrails5,disconnected,wireless,AC,True,wireless,HappyTrails5,542b2283-f71c-4791-b8f2-0ecf6dac2e6b,RP-5AC-Gen2,HappyTrails5,ap,airMax,21.0,AM-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,0.0,,0.959875,This link is great.,987280.0,0.8825,1.0,,,,,,,,,,,16484784.0,99840000.0,0.009888621794871795,True,True,active,ce74abec-222c-47cf-b5e5-ce3e69933408,HappyTrails,active,site,AC,True,wireless,overlook-1353,3b0f76a0-befc-4bd9-b461-df03c4cedf4e,PBE-5AC-400,overlook-1353,station,airMax,25.0,400,20.0,disconnected,,wlan0,wlan0,wlan,1.0,100620000.0,,0.885,This link is fine.,,0.657,1.0,,,,,,,,,,,,92560000.0,,True,True,active,fc2ee8c5-0121-43fe-b4b5-6c95a7ad55dc,overlook-1353,disconnected,endpoint,,,,,,
25,False,1350.0,5670.0,44a50ccb-7f12-382a-a88a-4a4e58258a18,unms,-51.0,1009.0,LCWNetRanchodeBosqueNorth5,active,wireless,AC,True,wireless,RanchodeBosqueNorth5,ee230f1e-6c8c-4515-885d-af35f2beafb5,RP-5AC-Gen2,RanchodeBosqueNorth5,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.23798709851551958,0.969091,This link is great.,6535888.0,0.9125,0.997773,,,,,,,,,,,35269688.0,115700000.0,0.05648995678478824,True,True,active,4ba55eeb-4640-492b-8d92-72780fa4686d,RanchodeBosque,active,site,AC,True,wireless,bishop-lamy-road-833,7f017429-c874-4b15-a671-ba7323c84c76,PBE-5AC-Gen2,bishop-lamy-road-833,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.005099325236167342,0.95,This link is great.,10446784.0,0.854,1.0,-54.0,-55.0,-51.0,-69.0,-72.0,-73.0,,,,,755720.0,115700000.0,0.09029199654278305,True,True,active,8b61350d-f721-40be-9883-db9b2d761ad1,bishop-lamy-road-833,active,endpoint,,,,,,
26,False,300.0,5625.0,5fa2852d-6020-35a4-a86a-8631bb16bb7c,unms,-32.0,213.0,LCWNetHappyTrails5,active,wireless,AC,True,wireless,HappyTrails5,542b2283-f71c-4791-b8f2-0ecf6dac2e6b,RP-5AC-Gen2,HappyTrails5,ap,airMax,21.0,AM-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.11123336032388664,0.959875,This link is great.,987280.0,0.8825,1.0,,,,,,,,,,,16484784.0,149760000.0,0.00659241452991453,True,True,active,ce74abec-222c-47cf-b5e5-ce3e69933408,HappyTrails,active,site,AC,True,wireless,happy-trails,3f986ac0-23dd-46a4-9372-cfedddea8740,NBE-5AC-19,happy-trails,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.00016156545209176787,0.999,This link is great.,23368.0,1.0,1.0,-34.0,-36.0,-32.0,-56.0,-59.0,-59.0,,,,,23944.0,149760000.0,0.00015603632478632478,True,True,active,7c7905b2-aceb-4eb9-a89b-7324ec14ca48,happy-trails,active,endpoint,,,,,,
27,False,750.0,5610.0,5444063c-f7aa-35f0-9c89-d426a6424cc2,unms,-51.0,611.0,LCWNetLimeKiln5,active,wireless,AC,True,wireless,LimeKiln5,d8752b33-feb3-4ed8-89ec-472c49c36941,RP-5AC-Gen2,LimeKiln5,ap,airMax,17.0,AM-5G17-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0013167611336032388,0.926839,This link is great.,171256.0,0.825,1.0,,,-77.0,-75.0,,,,,,,195144.0,149760000.0,0.0011435363247863247,True,True,active,cbc03e39-8ed0-458b-9913-4c5a9cb47af1,LimeKiln,active,site,AC,True,wireless,lime-kiln-road-7,615018b4-73e2-4739-bd76-69975e493337,NBE-5AC-19,lime-kiln-road-7,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,1.7435897435897434e-05,0.999,This link is great.,3784.0,1.0,1.0,-56.0,-52.0,-51.0,-54.0,-58.0,-56.0,,,,,2584.0,149760000.0,2.5267094017094017e-05,True,True,active,bafceb8d-bc12-4ab6-a965-94a87d1647fa,lime-kiln-road-7,active,endpoint,,,,,,
28,False,2550.0,5665.0,ef407421-9cfc-3bd1-9dd0-66f1fb6bf49b,unms,-56.0,2282.0,LCWNetBlueRaven5South,active,wireless,AC,True,wireless,BlueRaven5South,7968387a-6b48-4c73-b1da-74d18068ffea,R5AC-PRISM,BlueRaven5South,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.019474331983805666,0.891883,This link is fine.,6887152.0,0.803556,1.0,,,,,,,,,,,2886096.0,124800000.0,0.05518551282051282,True,True,active,86e7359e-0a2c-474e-8e8b-00f52392be8d,BlueRaven,active,site,AC,True,wireless,pine-west-1434,abe6d488-0b31-4f85-81e0-3ed9c29f9b69,PBE-5AC-Gen2,pine-west-1434,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,143520000.0,0.00017714604236343366,0.973,This link is great.,32472.0,0.923,1.0,-57.0,-63.0,-56.0,-57.0,-58.0,-62.0,,,,,25424.0,132600000.0,0.0002448868778280543,True,True,active,7b7b7d0d-1339-4ff3-985c-670aeaf84c8b,pine-west-1434,active,endpoint,,,,,,
29,False,3000.0,5585.0,87d0ffb4-f0f0-34eb-8f81-5869c9d1569c,unms,-48.0,,LCWNetCerroChato5East,active,wireless,AC,True,wireless,CerroChato5East,cea8b742-7f24-4488-9ea1-27b007840a0b,RP-5AC-Gen2,CerroChato5East,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,137280000.0,0.13349201631701632,0.917077,This link is great.,667520.0,0.754308,1.0,,,,,,,,,,,18325784.0,143520000.0,0.004651059085841695,True,True,active,16f916d7-a8d8-4139-a18a-12ddb8f7c2bc,CerroChato,active,site,AC,True,wireless,windcatcher-road-3073,28d1540d-fcc1-4ba1-8f76-c91a5359f676,LBE-5AC-Gen2,windcatcher-road-3073,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,,0.0,,,,21280.0,,,-53.0,-50.0,-48.0,-53.0,-56.0,-56.0,,,,,23784.0,0.0,,True,True,active,75d5122c-b522-4b82-942b-40970f4ba81d,windcatcher-road-3073,active,endpoint,,,,,,
30,False,5700.0,5530.0,8175e521-7021-3997-835e-df14024b1fbd,unms,-55.0,5594.0,LCWNetLamy5,active,wireless,AC,True,wireless,Lamy5,d3f60cd4-d106-4baa-960e-cecfdbc089da,RP-5AC-Gen2,Lamy5,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.04225878542510121,0.988692,This link is great.,767408.0,0.969308,1.0,,,,,,,,,,,6262752.0,123500000.0,0.00621382995951417,True,True,active,868d6b29-26db-433f-9894-06f2b80eb011,LamyOverlook,active,site,AC,True,wireless,SaddlebackRanchLamy5,a9d28247-d150-4204-b463-c96584edd64e,PBE-5AC-620,SaddlebackRanchLamy5,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0003580566801619433,0.969,This link is great.,529688.0,0.911,1.0,-55.0,-60.0,-54.0,-59.0,-60.0,-65.0,,,,,53064.0,124800000.0,0.0042442948717948716,True,True,active,87267e7f-648d-465e-bfd0-1650a4d0ed11,SaddlebackRanch,active,site,,,,,,
31,False,8400.0,5565.0,ae42d304-8e72-3387-a05e-9f4c341f6c60,unms,-68.0,,LCWNetSpiritRidge5Northwest,active,wireless,AC,True,wireless,SpiritRidge5Northwest,940949d6-4b31-4131-8235-15be0af45ba4,RP-5AC-Gen2,SpiritRidge5Northwest,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,42120000.0,1.0635101614434948,0.885,This link is fine.,7404664.0,0.6915,1.0,,,,,,,,,,,44795048.0,57720000.0,0.1282859320859321,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,quartz-trail-1442,3f2dfceb-4874-44d8-8a95-99682c075010,PBE-5AC-620,quartz-trail-1442,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,66690000.0,0.0005518068675963413,0.35,The performance of this link can be increased with a better antenna or by increasing the output power.,28592.0,0.47,1.0,-73.0,-70.0,-68.0,-61.0,-66.0,-62.0,,,,,36800.0,60840000.0,0.00046995397764628533,True,True,active,1e88853f-4012-4b48-85b1-3b20280da637,quartz-trail-1442,active,endpoint,,,,,,
32,False,3750.0,5665.0,9e6c7f52-9787-37e6-b632-81b33601567f,unms,-56.0,3625.0,LCWNetSerpentineRidge5Southwest,active,wireless,AC,True,wireless,SerpentineRidge5Southwest,92cd7012-6108-49c8-a473-2eb394deeccc,RP-5AC-Gen2,SerpentineRidge5Southwest,ap,airMax,17.0,AM-5G17-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.05823417004048583,0.893225,This link is fine.,1868176.0,0.746455,1.0,,,,,,,,,,,8630304.0,104130000.0,0.017940804763276672,True,True,active,440c95eb-8275-494d-b277-9f37ba00f3a8,SerpentineRidge,active,site,AC,True,wireless,sunlit-drive-west-880,8f210621-7baa-43de-8828-2e070de41687,LBE-5AC-Gen2,sunlit-drive-west-880,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,1.707583196944899e-05,0.926,This link is great.,16064.0,0.782,1.0,-57.0,-61.0,-56.0,-61.0,-65.0,-63.0,,,,,2504.0,94770000.0,0.0001695051176532658,True,True,active,4c252ae8-475a-4471-ac90-1dc6141b0caf,sunlit-drive-west-880,active,endpoint,,,,,,
33,False,900.0,2427.0,5b90527d-9f39-3733-946a-6d17eff08ecc,unms,-65.0,1.0,GG14BB,active,wireless,M,True,wireless,GG14BBAP,6b9121d4-2304-40b8-8f54-d71ac56fa3ab,LM2,GG14BBAP,ap,airMax,8.0,Built in,10.0,active,,wlan0,wlan0,wlan,0.271,2746250.0,0.04851706873008648,0.5615,The performance of this link can be increased with a better antenna or by increasing the output power.,1288776.0,0.4165,1.0,,,,,,,,,,,133240.0,43940000.0,0.029330359581247155,True,True,active,f445a5f7-28be-4889-b64c-1bed792a16d3,general-goodwin-14,active,endpoint,M,True,wireless,GG14G,072561f2-4286-4d66-9cdd-f41b95d3fb6e,N2N,GG14G,station,airMax,11.0,Built in,10.0,active,,wlan0,wlan0,wlan,0.542,36036000.0,0.03436985236985237,0.611,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",110216.0,0.294,1.0,-66.0,-70.0,-65.0,-56.0,-57.0,-57.0,,,,,1238552.0,2002000.0,0.055052947052947054,True,True,active,f445a5f7-28be-4889-b64c-1bed792a16d3,general-goodwin-14,active,endpoint,,,,,,
34,False,300.0,5610.0,877d2484-0309-377c-bfad-7d2cac40e67e,unms,-36.0,42.0,LCWNetMain5East,active,wireless,AC,True,wireless,Main5East,bc20aebd-b629-44be-a83d-1e709629aeb1,RP-5AC-Gen2,Main5East,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.018743361823361823,0.907252,This link is great.,245144.0,0.745833,1.0,,,,,,,,,,,2631568.0,143520000.0,0.001708082497212932,True,True,active,c540c3fe-a9c2-4890-9374-69b9406e9723,Main,active,site,AC,True,wireless,main-5,fc94a018-8686-4638-a4a3-d03ef4abc3ed,PBE-5AC-300,main-5,station,airMax,22.0,300,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.00018005698005698007,0.986,This link is great.,48584.0,0.96,1.0,-37.0,-39.0,-35.0,-51.0,-55.0,-54.0,,,,,25280.0,143520000.0,0.00033851727982162766,True,True,active,b38db8bd-3589-49cd-b805-c85d20d1af05,main-5,active,endpoint,,,,,,
35,False,1200.0,5700.0,165dadb2-b06b-3227-b33c-9aa1bfc05c14,unms,-41.0,1229.0,LCWNetGoldmine5Northeast,active,wireless,AC,True,wireless,Goldmine5Northeast,30e9c3ff-5779-4405-85f1-0f51dd9dbddb,R5AC-PRISM,Goldmine5Northeast,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.03222904183535762,0.961025,This link is great.,482944.0,0.933,1.0,,,,,,,,,,,4776344.0,149760000.0,0.003224786324786325,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,las-palomas-1475,0ddc9763-f8e3-41a7-95ac-1a8b18845618,PBE-5AC-620,las-palomas-1475,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.00015481781376518218,0.999,This link is great.,93344.0,1.0,1.0,-44.0,-46.0,-42.0,-47.0,-50.0,-51.0,,,,,22944.0,149760000.0,0.0006232905982905982,True,True,active,f3700ff3-872c-401f-aa4c-25a03e29d532,palomas,active,endpoint,,,,,,
36,False,300.0,5165.0,149b5915-e451-31b4-b846-5d05f6d2a63f,unms,-62.0,85.0,LCWNetBajaWaldo5,active,wireless,AC,True,wireless,BajaWaldo5,954c51d1-0665-4ced-a2cc-980bdfcb1bc9,NBE-5AC-19,BajaWaldo5,ap,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,109200000.0,0.00019355311355311356,0.918,This link is great.,20824.0,0.756,1.0,-58.0,-63.0,-57.0,-62.0,-62.0,-76.0,,,,,21136.0,141960000.0,0.00014668920822766976,True,True,active,26efb21c-2a2c-479c-8413-15d69656168a,BajaWaldo,active,site,AC,True,wireless,baja-waldo-8,cab76bc8-dc69-4074-ab51-c47d1ebcde29,NBE-5AC-19,baja-waldo-8,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,104000000.0,0.00019492307692307693,0.918,This link is great.,20992.0,0.756,1.0,-63.0,-76.0,-63.0,-57.0,-58.0,-64.0,,,,,20272.0,118300000.0,0.000177447168216399,True,True,active,25762780-8a89-44d6-a79f-69d94170db38,baja-waldo-8,active,endpoint,,,,,,
37,False,4350.0,5485.0,f275a4e9-ec97-3b48-b184-afb26f474294,unms,-62.0,4271.0,LCWNetNMO5Northeast,active,wireless,AC,True,wireless,NewMoonOverlook5Northeast,303c5a0a-1ef1-4577-aca0-48b056bec75e,RP-5AC-Gen2,NewMoonOverlook5Northeast,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,21060000.0,0.968096106362773,0.89001,This link is fine.,4003832.0,0.746864,1.0,,,,,,,,,,,20388104.0,83200000.0,0.04812298076923077,True,True,active,09cd8c36-b7e3-49c5-8173-62ac3c645370,NewMoonOverlook,active,site,AC,True,wireless,senda-sauza-1,c3b6ecfe-a6b1-42df-ae78-49f81f283da6,PBE-5AC-620,senda-sauza-1,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,18720000.0,0.03682264957264957,0.838,This link is fine.,12457328.0,0.518,1.0,-66.0,-66.0,-63.0,-67.0,-72.0,-68.0,,,,,689320.0,91260000.0,0.1365037037037037,True,True,active,1c1cca26-0718-4d71-ae69-049012b138f2,senda-sauza-1,active,endpoint,,,,,,
38,True,3000.0,5565.0,de3b58c4-3552-37a3-baa0-9d5e6e94efd4,unms,,2914.0,LCWNetSpiritRidge5Northwest,disconnected,wireless,AC,True,wireless,SpiritRidge5Northwest,940949d6-4b31-4131-8235-15be0af45ba4,RP-5AC-Gen2,SpiritRidge5Northwest,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,0.0,,0.885,This link is fine.,7404664.0,0.6915,1.0,,,,,,,,,,,44795048.0,112320000.0,0.0659247150997151,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,buffalo-canyon-603,d3fae187-eaa7-4f9b-adfe-16f67fd2359d,PBE-5AC-620,buffalo-canyon-603,station,airMax,29.0,PBE-5AC-620,20.0,disconnected,,wlan0,wlan0,wlan,1.0,146640000.0,0.0011520458265139115,0.959,This link is great.,188056.0,0.881,1.0,-54.0,-52.0,-50.0,-53.0,-58.0,-55.0,,,,,168936.0,112320000.0,0.0016742877492877492,True,True,active,83ff103b-2e9d-466b-a76e-9b41b056430f,buffalo-canyon-603,disconnected,endpoint,,,,,,
39,False,1650.0,5665.0,0e339ab5-d64c-3e98-a760-910ff22b6b35,unms,-64.0,1510.0,LCWNetSerpentineRidge5Southwest,active,wireless,AC,True,wireless,SerpentineRidge5Southwest,92cd7012-6108-49c8-a473-2eb394deeccc,RP-5AC-Gen2,SerpentineRidge5Southwest,ap,airMax,17.0,AM-5G17-90,20.0,active,,wlan0,wlan0,wlan,1.0,101790000.0,0.08478538166814029,0.893225,This link is fine.,1868176.0,0.746455,1.0,,,,,,,,,,,8630304.0,91520000.0,0.020412762237762238,True,True,active,440c95eb-8275-494d-b277-9f37ba00f3a8,SerpentineRidge,active,site,AC,True,wireless,old-santa-fe-trail-3,9f9eb93f-7b59-43bf-8a2c-486919fd292d,PBE-5AC-Gen2,old-santa-fe-trail-3,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,95940000.0,2.659995830727538e-05,0.827,This link is fine.,15496.0,0.484,1.0,-69.0,-73.0,-68.0,-75.0,-77.0,-79.0,,,,,2552.0,54600000.0,0.0002838095238095238,True,True,active,71f51102-e65f-4468-895c-0c00f359ec90,old-santa-fe-trail-3,active,endpoint,,,,,,
40,False,5700.0,5565.0,bf2a4d76-80bb-3f3f-b1d3-4bd7ed741fae,unms,-53.0,5472.0,LCWNetSpiritRidge5Northwest,active,wireless,AC,True,wireless,SpiritRidge5Northwest,940949d6-4b31-4131-8235-15be0af45ba4,RP-5AC-Gen2,SpiritRidge5Northwest,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,126360000.0,0.3545033871478316,0.885,This link is fine.,7404664.0,0.6915,1.0,,,,,,,,,,,44795048.0,138840000.0,0.053332353788533564,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,hampton-road-a868,601e5594-03ba-449e-99af-72f9d0d84c31,PBE-5AC-620,hampton-road-a868,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,131040000.0,5.183150183150183e-05,0.973,This link is great.,28112.0,0.923,1.0,-55.0,-56.0,-52.0,-45.0,-47.0,-50.0,,,,,6792.0,143520000.0,0.00019587513935340022,True,True,active,30b43ff9-d596-4cde-8895-9df78976c97e,hampton-road-a868,active,endpoint,,,,,,
41,False,4200.0,5835.0,2e82c297-cef8-308c-aa54-e2b9d444c14e,unms,-63.0,4008.0,LCWNetOldGoat5,active,wireless,AC,True,wireless,OldGoat5,c7a4dbae-50dd-419d-bbb3-48d48f159fb9,RP-5AC-Gen2,OldGoat5,ap,airMax,13.0,AMO-5G13,20.0,active,,wlan0,wlan0,wlan,1.0,91260000.0,0.1263708963401271,0.90486,This link is great.,6083424.0,0.806125,1.0,,,,,,,,,,,11532608.0,70980000.0,0.0857061707523246,True,True,active,7ad4ab31-d8aa-4cde-a279-b0db05003e3c,OldGoat,active,site,AC,True,wireless,wild-dog-road-873,9fec07ba-d9c6-478a-8d68-2e98962b3a93,PBE-5AC-620,wild-dog-road-873,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,85280000.0,0.00018095684803001876,0.845,This link is fine.,696632.0,0.538,1.0,-68.0,-67.0,-64.0,-69.0,-71.0,-73.0,,,,,15432.0,69420000.0,0.010035033131662345,True,True,active,68899c1b-71a8-4eb4-8cbe-21d3cfafc93b,wild-dog-road-873,active,endpoint,,,,,,
42,False,2400.0,5485.0,a930d0a1-2542-37ed-aadf-57da04901ca5,unms,-67.0,2086.0,LCWNetNMO5Northeast,active,wireless,AC,True,wireless,NewMoonOverlook5Northeast,303c5a0a-1ef1-4577-aca0-48b056bec75e,RP-5AC-Gen2,NewMoonOverlook5Northeast,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,79040000.0,0.2579466599190283,0.89001,This link is fine.,4003832.0,0.746864,1.0,,,,,,,,,,,20388104.0,63180000.0,0.06337182652738209,True,True,active,09cd8c36-b7e3-49c5-8173-62ac3c645370,NewMoonOverlook,active,site,AC,True,wireless,spur-ranch-road-930,dd5a34b8-39ca-4096-bff4-ee07700abd4f,PBE-5AC-Gen2,spur-ranch-road-930,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,54600000.0,0.0009834432234432234,0.819,This link is fine.,514240.0,0.46,1.0,-70.0,-74.0,-69.0,-74.0,-75.0,-79.0,,,,,53696.0,67860000.0,0.007577954612437371,True,True,active,75a6a966-d142-4d01-a759-c577b34e1bf8,spur-ranch-road-930,active,endpoint,,,,,,
43,False,4200.0,5565.0,18b4cae4-3957-38cb-8342-2e879a7fa8ac,unms,-65.0,4139.0,LCWNetSpiritRidge5Northwest,active,wireless,AC,True,wireless,SpiritRidge5Northwest,940949d6-4b31-4131-8235-15be0af45ba4,RP-5AC-Gen2,SpiritRidge5Northwest,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,78000000.0,0.5742954871794872,0.885,This link is fine.,7404664.0,0.6915,1.0,,,,,,,,,,,44795048.0,67600000.0,0.10953644970414202,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,apache-ridge-road-1379,bb82f632-0c9e-4305-a126-0817be85d58b,PBE-5AC-620,apache-ridge-road-1379,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,78000000.0,0.00829076923076923,0.39,The performance of this link can be increased with a better antenna or by increasing the output power.,61664.0,0.442,1.0,-69.0,-70.0,-66.0,-58.0,-62.0,-61.0,,,,,646680.0,83200000.0,0.0007411538461538461,True,True,active,be420ca7-d9fd-4def-ac95-73595e7b538e,apache-ridge-road-1379,active,endpoint,,,,,,
